label,sport_and_travel,buy_and_sell,health_and_family,jobs,love,social_learning,suport,new,comic_and_film,music,gaming,school_and_class,club
__label__45-54,0,1,0,0,1,0,0,1,0,1,0,0,2
__label__55+,0,0,1,0,0,0,0,0,0,0,0,0,1
__label__18-24,0,17,2,0,4,2,0,0,0,4,1,0,14
__label__55+,0,2,1,0,0,0,0,0,0,0,0,0,0
__label__45-54,0,1,0,0,0,0,0,0,0,0,0,0,2
__label__35-44,0,2,2,1,2,0,0,0,0,0,0,1,4
__label__45-54,0,1,1,0,0,0,0,0,0,2,0,0,1
__label__35-44,0,3,1,0,3,0,0,0,0,0,0,0,0
__label__25-34,0,1,1,1,0,1,0,0,0,1,0,0,0
__label__35-44,0,1,6,1,0,1,0,0,0,0,0,0,1
__label__25-34,2,4,1,3,0,4,0,0,0,0,0,0,1
__label__35-44,0,0,1,0,0,2,0,0,0,0,0,1,1
__label__25-34,0,0,0,0,2,0,0,0,0,0,0,0,0
__label__18-24,1,0,0,2,0,1,0,1,0,0,0,1,2
__label__18-24,0,0,1,0,0,1,0,0,0,0,0,1,3
__label__18-24,0,3,1,0,1,0,0,0,1,0,0,1,4
__label__35-44,0,14,4,2,1,0,0,0,0,1,0,1,3
__label__35-44,0,2,2,1,1,0,0,0,0,1,0,0,2
__label__25-34,0,1,1,1,6,0,0,0,0,0,0,0,1
__label__18-24,0,2,1,0,1,0,0,0,0,0,1,0,1
__label__18-24,0,0,1,0,1,0,0,0,0,0,0,0,0
__label__18-24,0,0,0,0,1,1,0,0,0,0,0,0,0
__label__18-24,0,0,1,0,0,0,0,0,0,0,0,0,1
__label__45-54,0,1,1,0,0,0,0,0,0,0,0,0,0
__label__18-24,0,1,1,0,0,0,0,0,0,0,0,0,1
__label__18-24,2,1,2,1,1,1,0,0,2,0,0,0,7
__label__45-54,0,3,0,0,1,0,0,0,0,0,0,0,0
__label__25-34,0,1,0,0,2,0,0,1,0,0,0,0,2
__label__18-24,2,0,0,0,1,1,0,0,0,0,0,0,2
__label__35-44,0,2,2,0,0,0,0,0,0,0,0,2,0
__label__18-24,0,5,1,1,0,0,0,0,1,0,7,1,4
__label__25-34,0,4,5,0,0,1,0,0,0,0,0,0,0
__label__18-24,0,2,5,0,4,0,0,0,0,0,1,1,2
__label__55+,0,2,0,0,0,0,0,0,0,0,0,0,0
__label__35-44,0,3,1,0,0,0,0,0,0,0,0,1,4
__label__45-54,0,0,0,0,3,0,0,0,0,5,0,0,2
__label__45-54,0,7,15,0,1,2,1,0,0,0,0,0,4
__label__18-24,1,1,0,0,0,0,0,0,0,0,0,0,0
__label__35-44,0,12,1,1,2,1,0,0,0,0,0,1,5
__label__18-24,0,3,1,2,4,1,0,0,0,0,0,0,5
__label__25-34,0,0,0,0,1,0,0,0,0,0,0,0,2
__label__55+,0,2,2,0,0,0,0,0,0,0,0,0,0
__label__35-44,0,1,1,3,0,0,0,0,0,0,0,0,1
__label__35-44,0,1,2,1,0,0,0,1,0,0,0,2,1
__label__18-24,0,28,14,1,11,2,2,3,0,1,2,1,16
__label__35-44,1,5,0,0,1,0,0,1,0,1,0,0,6
__label__25-34,0,2,0,0,1,0,0,0,0,0,0,1,1
__label__25-34,0,0,2,0,1,2,0,0,0,0,0,0,1
__label__18-24,0,1,0,0,0,3,0,0,0,0,0,0,0
__label__45-54,0,2,1,0,1,1,0,0,0,0,0,0,1
__label__25-34,0,2,0,0,0,0,0,0,0,0,0,1,2
__label__25-34,0,2,1,0,0,0,0,0,0,0,0,0,1
__label__25-34,0,11,2,2,0,0,0,0,0,0,0,0,0
__label__35-44,0,15,7,3,3,0,0,0,0,1,0,2,12
__label__18-24,0,4,2,0,0,1,0,0,0,1,0,0,8
__label__35-44,0,1,3,0,1,0,0,0,0,1,0,0,0
__label__18-24,2,28,4,6,12,2,1,0,0,1,8,1,33
__label__18-24,0,0,0,0,2,0,0,0,0,0,0,0,3
__label__45-54,0,1,1,0,0,1,0,0,0,0,0,0,0
__label__35-44,0,0,0,0,0,0,0,0,0,0,0,0,3
__label__25-34,0,125,53,16,27,9,4,2,9,0,0,2,64
__label__18-24,0,12,1,8,4,0,0,1,0,0,2,2,44
__label__18-24,0,1,4,0,5,0,0,1,1,0,0,0,4
__label__45-54,0,0,0,1,1,0,0,0,0,0,0,0,0
__label__25-34,0,2,1,0,0,0,0,0,0,0,0,0,1
__label__35-44,0,2,0,0,0,0,0,0,0,0,0,0,0
__label__18-24,0,8,1,0,1,0,0,0,0,0,4,0,13
__label__18-24,0,1,1,0,4,5,1,0,0,0,5,1,4
__label__18-24,0,1,0,0,1,0,0,0,0,0,0,0,0
__label__35-44,0,0,3,0,1,0,0,0,0,0,0,2,0
__label__45-54,0,0,1,0,2,0,0,0,0,0,0,0,0
__label__55+,0,4,0,0,2,0,0,0,0,0,0,0,2
__label__18-24,0,6,6,2,5,0,0,0,0,0,1,0,1
__label__25-34,4,33,7,3,7,1,0,1,3,2,1,0,13
__label__35-44,0,0,1,1,1,0,0,0,0,0,0,2,0
__label__45-54,1,4,6,0,1,0,1,0,0,0,1,1,12
__label__45-54,0,2,1,0,0,0,0,0,0,2,0,5,8
__label__45-54,0,2,3,0,0,0,1,1,0,1,0,0,3
__label__18-24,1,4,0,1,0,0,0,0,1,0,1,1,3
__label__45-54,0,7,19,0,3,4,0,2,1,2,1,0,18
__label__45-54,0,2,1,0,1,0,0,0,0,1,1,1,2
__label__25-34,0,2,5,0,0,1,1,0,0,0,0,0,0
__label__45-54,0,0,0,3,0,0,0,0,0,0,0,0,1
__label__35-44,0,0,0,0,1,0,0,1,0,0,0,0,1
__label__25-34,0,4,1,0,3,2,0,0,0,0,1,0,21
__label__18-24,0,0,2,0,0,0,0,0,0,0,0,0,1
__label__45-54,0,1,2,0,0,0,0,0,0,0,0,0,1
__label__18-24,1,7,7,0,12,0,0,2,0,0,1,1,5
__label__45-54,0,3,5,0,2,0,0,0,0,0,0,0,4
__label__25-34,0,1,2,0,2,2,0,0,0,0,0,0,3
__label__25-34,0,1,3,0,0,0,0,0,0,0,0,0,2
__label__45-54,0,1,3,0,1,0,0,0,0,2,0,0,1
__label__45-54,0,0,1,0,1,0,0,0,0,0,0,0,2
__label__18-24,0,0,0,0,1,0,0,0,0,0,0,0,2
__label__25-34,0,9,5,1,0,0,0,0,0,0,0,0,0
__label__45-54,0,4,1,0,0,0,0,0,0,0,0,0,1
__label__55+,0,1,4,0,1,0,0,0,1,0,0,1,0
__label__18-24,1,8,4,0,5,1,1,0,4,0,1,1,5
__label__45-54,0,5,0,2,0,0,0,0,0,0,0,0,3
__label__25-34,0,1,1,0,1,0,0,0,0,1,0,0,2
__label__35-44,0,2,0,0,0,1,0,0,0,0,0,0,1
__label__35-44,0,7,2,0,1,1,0,1,0,0,0,0,3
__label__25-34,0,2,5,0,5,1,0,0,0,0,1,0,3
__label__35-44,0,17,6,1,4,1,0,0,0,0,0,2,2
__label__35-44,0,14,4,0,2,1,0,0,0,1,0,2,2
__label__35-44,0,1,4,0,0,2,0,0,0,0,0,3,3
__label__18-24,1,1,0,0,0,0,0,0,0,0,0,0,1
__label__25-34,0,1,0,0,1,1,0,0,0,0,0,0,1
__label__18-24,0,14,6,3,4,3,0,0,0,1,1,1,4
__label__35-44,1,14,15,0,7,0,0,0,2,1,0,0,17
__label__55+,1,7,15,0,5,2,0,1,0,82,0,0,16
__label__35-44,0,5,0,0,4,1,0,2,0,0,0,0,0
__label__55+,0,2,0,0,3,0,0,0,0,0,0,1,1
__label__18-24,0,1,8,2,1,28,0,1,1,0,0,1,10
__label__18-24,0,1,3,1,1,0,0,0,0,0,2,1,5
__label__18-24,0,5,1,0,1,0,0,0,0,0,0,0,2
__label__45-54,0,1,0,0,3,0,0,0,0,0,0,1,1
__label__18-24,5,66,10,15,10,3,1,2,1,2,2,6,29
__label__35-44,0,0,1,0,0,0,0,0,0,0,0,0,1
__label__45-54,0,1,0,0,2,0,0,0,0,0,0,0,0
__label__18-24,1,7,5,0,3,1,0,0,0,0,0,0,9
__label__18-24,0,11,3,1,5,0,0,0,0,1,0,0,4
__label__25-34,0,20,11,0,10,0,0,0,1,4,0,0,8
__label__25-34,0,6,2,0,5,7,0,1,0,1,0,1,3
__label__45-54,0,0,0,0,0,0,0,0,0,0,0,1,2
__label__35-44,1,6,1,0,2,0,0,1,0,0,0,1,5
__label__35-44,0,0,1,0,0,0,0,1,0,0,0,0,0
__label__35-44,0,1,4,0,4,0,0,0,1,0,0,0,1
__label__45-54,0,2,0,0,0,1,0,0,0,1,0,0,2
__label__25-34,0,16,1,2,2,1,0,0,0,0,0,0,4
__label__45-54,2,4,0,0,1,0,0,0,0,0,0,0,1
__label__18-24,0,8,0,0,2,0,0,1,0,0,1,1,11
__label__18-24,0,9,3,0,1,11,0,1,0,0,0,1,2
__label__25-34,0,4,1,4,0,0,0,0,0,0,0,0,1
__label__18-24,1,2,0,0,4,1,0,1,1,1,1,0,3
__label__25-34,6,103,1,10,1,7,1,6,1,0,0,1,40
__label__18-24,0,4,0,8,1,2,1,1,0,0,0,1,11
__label__35-44,0,1,1,0,0,0,0,0,0,0,0,0,1
__label__25-34,0,2,1,1,0,0,0,0,0,0,0,0,1
__label__18-24,0,0,0,0,2,0,0,0,0,0,0,0,5
__label__55+,2,4,13,1,3,2,0,2,2,21,1,1,12
__label__25-34,0,2,0,0,1,0,0,1,0,0,0,1,1
__label__18-24,1,5,1,0,2,0,0,0,0,1,0,0,2
__label__55+,0,2,0,0,0,0,0,0,0,2,1,0,3
__label__18-24,0,0,1,0,2,2,0,0,0,1,0,0,2
__label__25-34,1,41,8,0,1,1,1,0,1,2,1,1,30
__label__45-54,4,20,9,2,6,4,0,5,0,13,0,0,9
__label__35-44,2,10,2,2,0,1,0,0,2,0,4,0,5
__label__35-44,0,1,0,0,0,0,0,0,0,1,0,0,1
__label__35-44,1,3,0,0,1,0,0,0,0,1,0,0,4
__label__18-24,0,13,4,7,4,1,1,2,1,1,0,3,19
__label__35-44,0,7,1,0,1,1,0,0,0,0,0,0,4
__label__18-24,2,1,2,0,0,3,0,0,0,0,0,1,3
__label__18-24,0,3,1,0,0,0,0,0,0,0,0,0,3
__label__25-34,0,0,0,0,3,0,0,0,0,0,0,0,1
__label__45-54,0,1,0,0,1,0,1,0,0,0,0,0,1
__label__25-34,0,5,1,1,0,0,0,0,0,0,0,0,0
__label__45-54,0,1,0,0,0,0,0,0,0,0,0,1,0
__label__25-34,0,6,2,2,2,6,0,2,0,0,0,3,12
__label__35-44,0,6,0,0,1,2,0,0,0,0,0,0,0
__label__18-24,1,12,3,5,3,0,0,0,0,0,0,2,23
__label__55+,0,0,3,0,0,0,0,1,0,2,0,0,5
__label__55+,0,2,1,0,0,1,0,0,0,0,0,1,1
__label__35-44,0,14,8,1,0,0,1,0,0,0,0,0,18
__label__45-54,0,4,2,0,0,0,0,0,0,1,0,0,2
__label__18-24,7,20,1,0,4,1,1,1,1,26,12,1,45
__label__25-34,0,7,0,0,1,4,0,0,0,1,0,2,2
__label__45-54,0,0,1,1,1,0,0,0,0,0,0,0,2
__label__55+,0,1,0,0,0,0,0,0,0,1,0,0,3
__label__25-34,0,3,0,0,0,0,0,0,0,0,0,0,0
__label__18-24,0,2,0,1,0,1,0,0,0,0,0,0,4
__label__25-34,1,19,2,3,1,2,0,0,0,2,1,1,17
__label__45-54,0,0,0,0,2,0,0,0,0,0,0,0,1
__label__18-24,4,19,5,1,6,1,2,1,1,1,7,0,16
__label__35-44,2,3,0,1,0,0,1,0,0,0,0,0,10
__label__18-24,2,3,1,0,2,0,0,0,0,0,1,0,1
__label__18-24,0,0,2,0,0,0,0,0,1,0,0,0,2
__label__25-34,0,0,0,0,0,1,0,0,0,0,0,0,2
__label__45-54,1,1,1,0,0,0,0,0,0,2,0,0,2
__label__18-24,0,4,1,0,3,0,0,1,0,0,0,0,2
__label__18-24,1,11,0,0,2,1,0,2,0,1,16,0,16
__label__45-54,0,1,1,0,0,0,0,0,0,1,0,0,1
__label__25-34,2,16,0,10,2,0,0,1,0,1,0,0,10
__label__35-44,0,5,2,0,1,1,0,0,0,0,0,0,1
__label__18-24,2,9,1,1,3,0,0,1,0,2,1,0,1
__label__35-44,2,13,2,0,1,1,0,0,0,0,0,0,12
__label__35-44,0,3,0,0,1,0,0,0,0,1,0,1,1
__label__18-24,0,0,0,0,1,0,0,0,0,0,0,0,2
__label__35-44,0,3,2,0,1,1,0,0,0,1,0,1,8
__label__45-54,1,2,1,0,0,1,0,0,0,0,0,0,5
__label__25-34,0,1,0,0,0,0,0,1,0,0,0,0,0
__label__18-24,5,19,3,10,6,11,2,0,0,0,0,5,13
__label__35-44,3,1,0,0,0,0,0,0,0,0,0,1,4
__label__18-24,0,1,0,0,0,0,0,0,0,0,0,0,1
__label__45-54,0,2,1,0,0,0,1,0,0,0,0,0,3
__label__45-54,0,1,1,0,0,1,0,0,0,0,0,0,0
__label__18-24,0,1,0,0,0,0,0,0,0,0,2,0,0
__label__18-24,0,4,3,0,2,0,0,0,2,0,0,0,3
__label__45-54,0,0,1,0,0,0,0,0,0,0,0,0,1
__label__45-54,0,1,1,1,0,0,0,0,0,0,0,0,0
__label__35-44,0,2,0,0,0,0,0,0,0,0,0,0,0
__label__45-54,1,2,4,0,1,0,0,0,0,0,0,0,4
__label__18-24,0,0,0,1,0,2,0,1,0,0,0,0,0
__label__45-54,0,4,0,0,0,0,0,0,0,0,0,0,0
__label__45-54,0,0,2,0,0,0,0,0,0,1,0,1,1
__label__45-54,3,14,3,1,1,1,0,2,0,3,0,3,20
__label__18-24,0,0,0,0,0,0,0,1,0,0,1,1,1
__label__18-24,0,0,1,1,0,1,0,0,0,0,1,2,5
__label__25-34,0,7,0,6,2,0,0,1,0,0,0,0,0
__label__25-34,0,3,4,0,2,0,0,0,0,0,0,0,1
__label__25-34,0,12,0,1,0,0,0,0,0,0,0,0,1
__label__18-24,0,16,1,0,2,1,0,0,0,1,1,0,6
__label__25-34,0,1,0,2,1,1,0,0,0,1,0,0,4
__label__18-24,0,0,1,0,0,0,0,0,0,0,0,0,1
__label__25-34,8,105,14,31,5,18,3,11,1,7,1,2,69
__label__55+,0,3,0,0,0,1,0,0,0,0,0,0,1
__label__45-54,0,0,2,0,0,0,0,0,0,0,0,0,0
__label__45-54,0,0,0,0,0,0,0,0,0,0,0,1,1
__label__35-44,4,30,2,2,6,3,0,0,0,3,0,1,9
__label__25-34,0,0,1,1,0,1,0,0,0,1,0,0,2
__label__25-34,0,5,0,1,0,0,0,0,0,0,0,0,1
__label__45-54,0,0,2,0,0,1,0,0,0,0,0,0,0
__label__18-24,0,0,0,1,6,0,0,0,0,0,0,0,0
__label__45-54,0,1,0,0,0,0,0,0,0,0,0,1,1
__label__55+,0,0,8,1,2,2,0,4,2,6,1,0,13
__label__18-24,0,4,0,2,1,0,0,3,0,0,1,0,2
__label__25-34,0,0,0,1,0,0,0,0,0,0,2,0,3
__label__25-34,0,1,0,0,0,0,0,1,0,0,0,0,0
__label__25-34,0,0,0,0,0,0,0,0,0,1,0,1,5
__label__25-34,0,2,0,0,0,0,0,1,0,0,0,1,3
__label__45-54,0,0,1,0,0,0,0,0,0,0,0,1,1
__label__18-24,0,1,0,0,0,0,0,0,0,0,0,0,1
__label__25-34,0,1,0,0,1,2,0,0,0,0,0,1,2
__label__35-44,0,2,0,0,0,0,0,0,0,1,0,0,3
__label__35-44,0,7,1,0,0,2,0,0,0,0,0,1,1
__label__25-34,1,4,1,0,0,0,0,0,0,0,0,0,2
__label__35-44,0,10,1,2,1,0,1,0,0,0,0,0,5
__label__45-54,0,0,0,1,0,1,0,0,0,0,0,0,0
__label__18-24,1,2,0,0,0,1,0,1,0,0,1,0,11
__label__35-44,0,0,0,1,0,0,0,0,0,0,0,0,1
__label__55+,0,1,0,0,0,0,0,0,0,0,0,0,2
__label__45-54,0,1,0,0,0,0,0,0,0,0,0,0,2
__label__18-24,1,6,0,0,5,0,0,3,0,1,2,0,4
__label__25-34,0,13,2,0,5,3,1,0,0,0,0,0,7
__label__35-44,8,33,8,4,2,5,2,2,0,4,0,0,49
__label__55+,1,4,5,2,0,0,0,0,0,2,0,0,10
__label__35-44,0,1,1,0,0,0,0,0,0,0,0,1,1
__label__25-34,0,5,1,0,0,0,0,0,0,0,0,0,1
__label__18-24,0,3,1,0,1,1,0,0,1,0,2,0,4
__label__18-24,1,7,0,0,3,1,0,2,2,0,4,0,14
__label__18-24,0,0,0,0,1,0,0,0,0,0,0,0,1
__label__45-54,0,0,4,0,0,0,0,0,0,1,0,0,1
__label__18-24,1,30,0,3,4,3,2,1,0,0,31,1,20
__label__18-24,0,0,0,0,0,0,0,0,1,0,0,0,5
__label__25-34,0,1,0,1,0,0,0,0,0,2,0,0,2
__label__18-24,0,3,1,0,0,25,0,0,1,0,0,0,2
__label__45-54,0,2,0,0,0,0,0,1,0,0,0,0,0
__label__25-34,0,1,2,0,2,0,0,0,0,0,0,0,2
__label__18-24,0,0,1,0,1,0,0,0,0,0,0,0,0
__label__55+,0,2,0,0,0,0,0,0,0,0,0,0,0
__label__45-54,0,2,0,0,0,0,0,0,0,0,0,0,2
__label__35-44,0,2,1,0,0,8,0,0,0,0,0,2,0
__label__25-34,0,5,2,1,1,1,0,0,0,1,0,2,5
__label__18-24,0,0,0,0,0,2,0,0,0,1,0,0,5
__label__35-44,0,2,0,0,2,0,0,0,0,0,0,1,1
__label__35-44,0,1,0,0,0,0,0,0,0,0,0,0,1
__label__55+,0,0,8,0,1,0,0,0,0,0,0,0,1
__label__35-44,1,2,2,0,0,1,0,0,0,1,0,0,0
__label__35-44,0,1,1,0,0,0,0,0,0,0,0,0,0
__label__25-34,0,0,0,0,0,0,0,0,0,0,0,1,2
__label__45-54,0,5,0,0,1,0,0,0,0,0,0,0,1
__label__45-54,0,1,0,0,0,0,0,1,0,0,0,0,1
__label__45-54,0,2,11,0,1,0,1,1,0,0,0,0,2
__label__45-54,0,1,0,0,0,0,0,0,0,0,0,0,2
__label__55+,0,1,0,0,0,1,0,0,0,0,0,0,3
__label__35-44,0,5,0,2,0,0,0,0,0,0,0,0,0
__label__55+,0,1,2,0,0,0,0,0,0,0,0,0,0
__label__25-34,0,10,0,0,0,0,0,0,0,0,0,0,4
__label__18-24,0,0,0,0,0,0,0,0,0,0,1,0,1
__label__35-44,0,32,6,6,4,10,0,4,0,1,1,4,36
__label__25-34,0,2,0,4,1,0,0,1,0,0,0,0,1
__label__25-34,0,54,5,11,5,3,3,1,1,1,0,0,20
__label__18-24,0,21,2,2,4,1,0,2,1,49,1,0,5
__label__18-24,0,6,1,1,11,1,1,0,1,3,3,2,6
__label__45-54,0,0,0,0,0,1,0,0,0,0,0,1,0
__label__18-24,0,8,0,1,2,2,0,1,0,1,4,1,21
__label__35-44,0,1,1,1,0,0,0,1,0,0,0,0,4
__label__18-24,1,0,0,1,1,0,0,0,0,0,1,0,4
__label__18-24,1,30,3,7,2,3,1,3,0,2,2,1,9
__label__18-24,1,11,3,1,4,8,0,1,0,0,0,1,12
__label__45-54,0,1,1,1,0,0,0,0,0,0,0,0,1
__label__25-34,0,4,1,0,0,3,0,0,0,0,0,0,3
__label__35-44,0,1,0,0,1,0,0,0,0,0,0,1,0
__label__25-34,0,37,6,0,0,4,3,1,0,1,0,1,22
__label__18-24,1,1,0,1,0,1,0,0,0,1,0,0,2
__label__18-24,1,3,2,5,3,5,0,0,0,0,0,1,17
__label__25-34,2,17,6,9,1,1,1,1,1,0,0,1,18
__label__55+,0,0,1,0,0,1,0,0,0,0,0,0,3
__label__55+,0,1,1,0,0,0,0,0,0,0,0,0,1
__label__25-34,0,3,0,0,0,1,0,1,0,0,0,0,0
__label__35-44,1,16,5,8,0,9,0,1,0,0,0,4,17
__label__45-54,0,2,2,2,0,1,0,0,0,0,1,1,5
__label__55+,0,1,0,0,0,1,0,3,1,0,0,0,3
__label__18-24,0,2,0,0,0,0,0,0,0,0,0,0,0
__label__45-54,0,4,3,2,1,2,0,0,0,0,0,0,9
__label__25-34,0,3,1,1,0,0,0,0,0,0,0,0,0
__label__45-54,0,4,1,0,1,2,0,0,0,0,0,0,0
__label__35-44,2,15,1,1,3,1,0,0,0,1,1,2,5
__label__25-34,0,1,0,0,0,0,0,0,0,0,0,0,2
__label__35-44,0,1,0,0,0,0,0,0,0,0,0,0,2
__label__18-24,0,0,1,1,0,0,0,0,0,0,0,0,4
__label__18-24,0,8,7,0,2,1,0,1,0,2,0,0,2
__label__18-24,0,0,0,0,0,0,0,0,0,0,0,0,2
__label__35-44,0,7,1,0,2,0,0,1,0,5,0,0,1
__label__45-54,0,2,0,0,0,0,0,0,0,1,0,0,1
__label__25-34,1,120,11,8,8,6,1,0,6,0,0,1,27
__label__18-24,1,1,0,0,1,0,0,0,0,0,0,0,3
__label__45-54,1,4,0,0,1,0,0,0,0,0,0,0,0
__label__18-24,1,13,0,1,5,8,0,0,2,0,0,0,4
__label__35-44,0,2,0,0,0,0,0,0,0,0,0,0,0
__label__45-54,0,2,0,0,0,1,0,2,0,0,0,0,3
__label__45-54,0,8,1,0,0,1,0,1,0,1,0,0,4
__label__25-34,1,0,0,0,0,0,0,0,0,0,0,1,2
__label__35-44,0,8,4,1,0,1,1,0,0,0,0,2,29
__label__45-54,0,0,0,0,0,0,1,0,0,0,0,0,2
__label__25-34,0,1,0,0,0,1,0,1,0,0,0,0,3
__label__35-44,0,8,0,0,1,0,0,0,0,0,0,0,8
__label__45-54,0,1,1,0,0,0,0,0,0,0,0,0,0
__label__55+,0,1,0,0,0,0,0,0,0,2,0,0,0
__label__45-54,0,2,0,0,0,0,0,0,0,1,0,0,2
__label__45-54,1,3,1,0,0,0,0,0,0,0,0,0,1
__label__25-34,0,1,0,0,0,0,0,0,0,0,0,1,2
__label__18-24,3,22,3,8,2,6,0,3,1,0,0,1,47
__label__25-34,0,0,0,0,1,1,0,1,0,0,0,1,0
__label__18-24,2,18,0,2,3,4,0,1,0,0,3,2,18
__label__55+,0,3,1,0,0,0,0,0,0,0,0,0,2
__label__35-44,0,1,0,0,0,0,0,0,0,0,0,0,2
__label__45-54,0,2,0,0,0,2,0,0,0,1,0,2,6
__label__35-44,0,132,6,6,1,6,0,6,1,2,1,7,51
__label__25-34,0,5,0,1,0,1,0,0,0,0,0,0,4
__label__45-54,0,1,1,0,0,0,0,0,0,0,0,0,2
__label__45-54,0,2,1,0,0,1,0,0,0,0,0,1,2
__label__35-44,0,1,0,1,0,0,0,0,0,0,0,0,0
__label__25-34,0,7,0,0,0,0,0,1,0,0,0,0,0
__label__25-34,0,1,0,0,0,0,0,0,0,2,0,0,0
__label__18-24,1,8,2,2,3,1,2,3,5,1,3,0,20
__label__18-24,1,3,0,0,0,0,0,0,0,0,0,0,3
__label__35-44,0,2,0,0,0,0,0,0,0,0,0,0,1
__label__18-24,0,5,1,0,0,2,0,0,0,0,1,1,4
__label__35-44,0,1,1,0,0,0,0,0,0,1,0,0,1
__label__55+,0,1,0,1,0,0,0,0,0,0,0,0,0
__label__25-34,0,0,0,0,0,1,0,0,0,0,0,0,3
__label__35-44,0,2,2,0,0,0,0,0,0,1,0,0,1
__label__35-44,0,3,0,0,0,0,0,0,0,0,0,0,0
__label__18-24,0,2,0,0,1,0,0,0,0,0,0,0,1
__label__18-24,0,1,0,0,1,3,0,1,0,0,0,0,1
__label__18-24,0,4,0,0,0,1,0,1,0,0,0,0,0
__label__45-54,0,0,1,0,0,1,0,0,0,0,0,0,1
__label__25-34,0,0,2,0,0,2,0,0,0,0,0,0,2
__label__25-34,2,4,2,0,0,1,0,1,0,0,0,0,5
__label__55+,0,0,2,0,1,0,0,0,0,0,0,0,1
__label__25-34,0,1,3,0,0,0,0,1,0,1,0,0,1
__label__25-34,0,4,0,2,1,0,0,0,0,0,0,0,3
__label__18-24,0,5,2,2,2,2,1,1,0,2,0,0,8
__label__55+,0,5,0,0,0,0,0,1,0,0,0,0,1
__label__25-34,0,2,1,1,0,0,0,0,0,0,0,0,1
__label__55+,0,0,0,0,0,2,0,0,0,0,0,0,0
__label__55+,0,2,0,0,0,0,0,0,0,0,0,0,1
__label__35-44,0,0,0,0,0,0,0,0,0,1,0,0,1
__label__25-34,0,1,0,0,0,0,0,0,0,0,0,0,1
__label__35-44,1,4,2,0,0,1,0,0,0,0,0,1,1
__label__45-54,0,2,0,0,0,0,0,0,0,0,0,0,2
__label__35-44,2,16,2,2,10,1,0,0,0,1,0,2,8
__label__55+,0,1,4,0,0,0,0,0,0,3,0,0,0
__label__25-34,1,1,1,0,0,1,0,0,0,0,0,0,3
__label__25-34,0,0,2,0,0,0,0,0,0,1,0,0,0
__label__35-44,0,0,0,0,0,2,0,0,0,0,0,0,2
__label__18-24,0,0,1,0,0,0,2,0,0,0,0,2,10
__label__25-34,0,5,0,0,0,0,0,0,0,0,0,0,0
__label__25-34,0,2,1,0,3,0,0,0,0,0,1,0,2
__label__35-44,0,6,0,0,1,0,0,1,0,0,0,0,0
__label__25-34,2,15,1,1,1,1,0,1,0,0,3,2,7
__label__45-54,0,1,1,0,0,1,0,0,0,6,0,0,3
__label__18-24,0,0,0,0,0,0,0,0,0,0,0,0,2
__label__55+,0,0,0,2,0,0,0,0,0,0,0,0,2
__label__25-34,0,1,0,1,1,0,0,0,0,0,0,0,0
__label__45-54,1,3,2,2,0,0,0,0,0,0,0,0,2
__label__45-54,0,0,0,0,0,0,0,0,0,0,0,1,1
__label__18-24,0,1,0,0,0,0,0,0,0,0,1,0,1
__label__18-24,0,19,2,2,0,1,0,0,0,2,0,0,3
__label__45-54,0,4,2,2,3,0,0,0,0,61,0,0,14
__label__18-24,0,0,0,0,0,3,0,0,0,0,0,1,1
__label__25-34,0,4,2,2,0,0,1,0,0,0,0,1,7
__label__35-44,0,8,0,0,1,1,0,0,0,0,0,1,4
__label__18-24,0,2,0,0,0,1,0,0,0,0,3,0,5
__label__25-34,0,0,1,0,1,0,0,0,0,0,0,1,0
__label__35-44,0,1,2,0,0,0,0,0,0,0,0,1,1
__label__25-34,3,148,9,12,1,5,0,1,0,3,0,0,29
__label__35-44,0,4,0,1,1,0,0,0,0,0,0,0,1
__label__18-24,2,18,4,44,1,3,0,0,0,0,0,1,12
__label__45-54,0,7,1,0,0,0,0,1,0,1,0,0,4
__label__35-44,1,1,0,0,0,0,0,0,0,0,0,0,0
__label__35-44,0,1,0,0,0,0,0,1,0,0,0,0,0
__label__25-34,0,0,0,0,0,0,0,0,0,0,1,0,1
__label__35-44,0,6,0,0,0,0,0,0,0,0,0,1,2
__label__25-34,0,9,1,1,0,0,0,0,0,0,5,1,11
__label__25-34,0,0,0,1,0,0,0,0,0,0,0,0,1
__label__45-54,0,10,0,1,0,0,0,1,0,0,1,1,4
__label__35-44,0,15,0,1,1,2,2,0,0,0,0,0,7
__label__45-54,0,1,0,1,0,0,0,0,0,0,0,0,0
__label__45-54,0,2,0,0,0,0,0,0,0,7,0,0,3
__label__18-24,0,0,0,3,2,3,0,0,0,0,0,0,5
__label__18-24,0,1,0,0,0,0,0,0,0,0,0,0,4
__label__35-44,0,4,1,2,0,0,0,0,0,1,0,0,6
__label__18-24,2,7,1,5,0,1,0,0,0,1,0,1,3
__label__35-44,1,5,0,1,5,1,1,1,1,0,1,1,3
__label__18-24,1,8,1,2,1,20,0,1,9,2,0,3,18
__label__45-54,0,20,0,0,0,0,0,0,0,0,0,0,0
__label__35-44,0,8,7,2,2,0,0,1,0,0,0,1,6
__label__45-54,0,1,0,1,0,0,0,0,0,1,0,0,0
__label__18-24,1,16,2,16,12,20,1,2,8,5,4,4,60
__label__45-54,0,4,3,0,0,2,0,0,0,1,0,3,3
__label__25-34,0,24,14,3,24,2,1,1,0,0,0,2,32
